,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Tomt,Tomteareal,Kommunale avg.,Bruttoareal,Rom,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Grunnflate,Festeavgift,Utleiedel
557,https://www.finn.no/realestate/homes/ad.html?finnkode=196348179,Enebolig med flott fjordutsikt!,"Berget 13, 4400 Flekkefjord",1750000,Enebolig,Eier (Selveier),2,123 m²,176.0,,1928,G -gul,,44 920 kr,1794920.0,,,,3 096 kr per år,,4,,,,,,
558,https://www.finn.no/realestate/homes/ad.html?finnkode=196602605,BUD MOTTATT Nyere leilighet med 3 soverom - carport + parkering - Hage,"Grethes vei 13A, 4905 Tvedestrand",2350000,Leilighet,Eier (Selveier),3,73 m²,82.0,1,2018,D -oransje,,60 092 kr,2410092.0,520 kr,,,10 125 kr per år,,,,,,,,
559,https://www.finn.no/realestate/homes/ad.html?finnkode=177365206,Lys og lettstelt leilighet nær sjø og natur!  Stor og solrik terrasse!  Ingen boplikt!,"Fidjeveien 105, 4432 Hidrasund",2200000,Leilighet,Eier (Selveier),2,68 m²,80.0,1,2006,,,56 170 kr,2256170.0,150 kr,,,2 552 kr per år,,3,,,,,,
560,https://www.finn.no/realestate/homes/ad.html?finnkode=196984126,Birkeland - flott 3-roms selveierleilighet - egen carport - vestvendt veranda,"Strøget 98, 4760 Birkeland",1890000,Leilighet,Eier (Selveier),2,89 m²,89.0,1,1990,E -rød,,58 792 kr,1948792.0,500 kr,,,6 675 kr per år,,,,,,,,
561,https://www.finn.no/realestate/homes/ad.html?finnkode=139327789,Vennesla - Sentrumsnær 3-roms - Garasje - Mye inkl. i felleskost.,"Koldalsvegen 16B, 4700 Vennesla",1890000,Leilighet,Andel,2,80 m²,104.0,2,1999,,398 382 kr,12 349 kr,2300731.0,5 697 kr,,5479 m² (eiet),5 296 kr per år,,,,,,,,
562,https://www.finn.no/realestate/homes/ad.html?finnkode=190231766,Lekker leilighet  med nydelig utsikt - Kun en halv etasje opp fra inngangspartiet.,"Mariåsen 2B, 4839 Arendal",1795000,Leilighet,Andel,4,101 m²,125.0,3,1977,,490 454 kr,1 132 kr,2286586.0,5 945 kr,,,,,5,,,,,,
563,https://www.finn.no/realestate/homes/ad.html?finnkode=195840580,TA KONTAKT FOR VISNING! Flott og innholdsrik enebolig-Stor solrik tomt-72 kvm garasje,"Paulen 20, 4625 Flekkerøy",4500000,Enebolig,Eier (Selveier),5,218 m²,230.0,,1978,F -oransje,,,,,,,12 253 kr per år,,8,,,,,,
564,https://www.finn.no/realestate/homes/ad.html?finnkode=166089795,Ny pris: Arendal - 2 roms selveierleilighet i øvre sentrum - Takterrasse med sol og utsikt - Heis og mulighet for garasj,"Blødekjær 22, 4838 Arendal",1290000,Leilighet,Eier (Selveier),1,39 m²,41.0,3,2012,,,43 792 kr,1333792.0,2 399 kr,,,6 099 kr per år,,2,,,,,,
565,https://www.finn.no/realestate/homes/ad.html?finnkode=197326327,Lomtjønn | Nyere 3-roms leilighet | Livsløpsstandard | Sydvest-vendt veranda | P-plass i kjeller | Heis,"Blåmeisvegen 28 B, 4708 Vennesla",1990000,Leilighet,Eier (Selveier),2,78 m²,78.0,1,2014,,,56 272 kr,2046272.0,1 100 kr,,855 m² (eiet),9 162 kr per år,,,,,,,,
566,https://www.finn.no/realestate/homes/ad.html?finnkode=195071968,Birkeland - Fin 3-romsleilighet med stor solrik terrasse - Utvendig bod - Garasje i rekke!,"Spelefjellveien 28, 4760 Birkeland",1590000,Tomannsbolig,Eier (Selveier),2,61 m²,64.0,,2005,D -rød,,48 192 kr,1638192.0,1 000 kr,,3257 m² (eiet),,,,,,,,,
567,https://www.finn.no/realestate/homes/ad.html?finnkode=195756964,Enebolig med utleiedel - romslig tomt - flere garasjer,"Nesverkveien 423, 4934 Nes verk",2390000,Enebolig,Eier (Selveier),4,241 m²,253.0,,1976,E -gul,,75 420 kr,2465420.0,,,1122 m² (eiet),12 501 kr per år,,,,,,,,
568,https://www.finn.no/realestate/homes/ad.html?finnkode=195042107,Spennende og innholdsrik del av tomannsbolig i barnevennlig område. | Garasje,"Høylandstien 5, 4560 Vanse",1450000,Tomannsbolig,Eier (Selveier),,97 m²,126.0,,1983,,,47 892 kr,1497892.0,,,272 m² (eiet),,138 m²,,,Ja,,,,
569,https://www.finn.no/realestate/homes/ad.html?finnkode=195120630,Koselig småhusbebyggelse - Liatunet borettslag - 3 - roms leilighet m/hems - Prisregulert -  Seniorbolig for 60 år +,"Liatunet 25, 4815 Saltrød",499000,Tomannsbolig,Andel,2,61 m²,65.0,1,1990,E -rød,167 156 kr,7 982 kr,674138.0,5 207 kr,,,,,,,,,,,
570,https://www.finn.no/realestate/homes/ad.html?finnkode=195033143,Påmeldingsvisning 20/1 | Nydelig leilighet med stort terrasse- og hageområde | 2 soverom,"Gråsteinsveien 15A, 4404 Flekkefjord",1690000,Leilighet,Eier (Selveier),2,65 m²,70.0,1,1990,E -oransje,,50 692 kr,1740692.0,1 029 kr,,,,,,,,,,,
571,https://www.finn.no/realestate/homes/ad.html?finnkode=183089018,Ende rekkehus med sentral belligenhet i Homborsund. Ny bolig til nyttår?,"Johan Markussens vei 35, 4888 Homborsund",2300000,Tomannsbolig,Eier (Selveier),3,114 m²,118.0,1,1990,,,73 170 kr,2373170.0,100 kr,,2176 m² (eiet),16 157 kr per år,,,,,,,,
572,https://www.finn.no/realestate/homes/ad.html?finnkode=185662159,Vollene Seniorsenter - 2- roms leilighet - 2. etg. med heis - Vestvendt og solrik beliggenhet - Veranda - Carport,"Vollenetoppen 8, 4842 Arendal",1550000,Leilighet,Andel,1,48 m²,48.0,2,2009,C -rød,,7 982 kr,1557982.0,3 831 kr,,,,,,,,,,,
573,https://www.finn.no/realestate/homes/ad.html?finnkode=195130929,"Innholdsrik selveierleilighet med to soverom ca 3,5 km vest for Sentrum - Dobbel garasje, veranda og hage","Stigerveien 9C, 4825 Arendal",2050000,Leilighet,Eier (Selveier),2,82 m²,89.0,,2003,,,52 592 kr,2102592.0,,,1774 m² (eiet),13 462 kr per år,,,,,,,,
574,https://www.finn.no/realestate/homes/ad.html?finnkode=121264687,"Stor enebolig over tre plan, inkl. hybelleilighet. Sentralt beliggende på flott utsiktstomt.","Åveslandsveien 43, 4580 Lyngdal",3900000,Enebolig,Eier (Selveier),5,236 m²,245.0,,2013,B -oransje,,113 170 kr,4013170.0,,,,14 255 kr per år,,7,,,,,,
575,https://www.finn.no/realestate/homes/ad.html?finnkode=157020910,NY PRIS! Fin bolig med flott opparbeidet tomt!,"Litleli 37, 4440 Tonstad",2350000,Enebolig,Eier (Selveier),3,206 m²,244.0,,1975,E -gul,,59 920 kr,2409920.0,,,,11 254 kr per år,,6,,,,,,
576,https://www.finn.no/realestate/homes/ad.html?finnkode=194832244,Sentral og sjarmerende 2-roms andelsleilighet I Innglasset balkong l Nymalt l Klar til innflytting,"Marviksveien 86, 4632 Kristiansand S",1690000,Leilighet,Andel,1,33 m²,41.0,4,1954,,258 918 kr,5 232 kr,1954150.0,2 950 kr,,1121 m² (eiet),,,,,,,,,
577,https://www.finn.no/realestate/homes/ad.html?finnkode=195715918,"Skog Vegårshei - 3974 dekar produktivt og 4481 dekar totalt, gode jaktforhold. Fremtidig hytteområde for 60 hytter","Kilsveien 360, 4985 Vegårshei",9500000,Gårdsbruk/Småbruk,Eier (Selveier),,185 m²,254.0,,1915,G -gul,,238 842 kr,9738842.0,,,4481500 m² (eiet),11 400 kr per år,277 m²,,,,,,,
578,https://www.finn.no/realestate/homes/ad.html?finnkode=158835546,"Pen enebolig på ett plan i fremste rekke, flott utsikt og turterreng.","Konvallvegen 68, 4706 Vennesla",4360000,Enebolig,Eier (Selveier),3,149 m²,158.0,,2012,,,124 670 kr,4484670.0,,,766 m² (eiet),16 628 kr per år,170 m²,,,,,,,
579,https://www.finn.no/realestate/homes/ad.html?finnkode=182378620,"Prisgunstig 3-roms leilighet med balkong, beliggende i landlige omgivelser.","Frøylandsveien 111, 4560 Vanse",750000,Leilighet,Eier (Selveier),2,63 m²,65.0,2,1954,G -rød,,19 920 kr,769920.0,500 kr,,,7 965 kr per år,,,,,,,,
580,https://www.finn.no/realestate/homes/ad.html?finnkode=194973892,"Eikelandsdalen  |  Smakfull tomannsbolig  |  Stort uinnredet loft med potensial  |  Vestvendt, solrik terrasse på 42 kvm","Veråsvegen 61 C, 4707 Vennesla",2250000,Tomannsbolig,Eier (Selveier),2,63 m²,122.0,,2014,,,69 122 kr,2319122.0,,,679 m² (eiet),10 285 kr per år,135 m²,,,,,,,
581,https://www.finn.no/realestate/homes/ad.html?finnkode=194482662,Solgløtt:  5 av 10 enheter solgt !,"Solgløtt/frøysland, 4517 Mandal",2790000,Tomannsbolig,Eier (Selveier),3,116 m²,100.0,2,2020,A,,0 kr,2790000.0,0 kr,,,,,,,,,,,
582,https://www.finn.no/realestate/homes/ad.html?finnkode=195639793,"Fantastisk sentral beliggenhet og utsikt! Lys 2-roms selveierleilighet, med egen uteplass.","Strømsbuveien 28B, 4836 Arendal",1250000,Leilighet,Eier (Selveier),1,41 m²,41.0,3,1890,,,39 992 kr,1289992.0,702 kr,,225 m² (eiet),9 806 kr per år,,,,,,,,
583,https://www.finn.no/realestate/homes/ad.html?finnkode=195830007,VISNING TIRSDAG 19 JANUAR. GRIM - Unik mulighet! Hel bolig m/3 seksjoner. Sentralt. Hage. Solrikt,"Artillerivollen 34, 4616 Kristiansand S",6000000,Tomannsbolig,Eier (Selveier),,270 m²,275.0,,1936,,,158 242 kr,6158242.0,,,678 m² (eiet),,,,,Ja,,,,
584,https://www.finn.no/realestate/homes/ad.html?finnkode=179495382,"Ny pris! En lekker 3-roms selveierleil med flott utsikt, heis og parkering. Ta kontakt med megler for visning.","Søndre Vardåsen 42, 4790 Lillesand",2850000,Leilighet,Eier (Selveier),2,85 m²,89.0,2,2011,D -rød,,82 820 kr,2932820.0,2 831 kr,,,1 035 kr per år,,,,,,,,
585,https://www.finn.no/realestate/homes/ad.html?finnkode=179725933,Enebolig med flott utsikt til Tromøysund,"Sommerfrydveien 26, 4842 Arendal",2190000,Enebolig,Eier (Selveier),2,153 m²,153.0,,1898,G -gul,,70 420 kr,2260420.0,,,595 m² (eiet),19 563 kr per år,,,,,,,,
586,https://www.finn.no/realestate/homes/ad.html?finnkode=146799438,Moseidmoen - NY PRIS - enebolig med noe renoveringsbehov - solrik og lettstelt tomt - sentralt - god takhøyde i kjeller,"Strøymsvegen 11, 4706 Vennesla",2500000,Enebolig,Eier (Selveier),3,87 m²,150.0,,1967,G -gul,,78 142 kr,2578142.0,,,535 m² (eiet),8 000 kr per år,,,,,,,,
587,https://www.finn.no/realestate/homes/ad.html?finnkode=195083965,Utrolig flott 4-roms leilighet med utsikt til havgapet - Garasjeplass medfølger! Ingen boplikt!,"Tangengata 49, 4950 Risør",4600000,Leilighet,Eier (Selveier),3,98 m²,101.0,3,2018,,,116 342 kr,4716342.0,3 322 kr,,,21 816 kr per år,,4,,,,,,
588,https://www.finn.no/realestate/homes/ad.html?finnkode=190246565,Prisgunstig stor og innholdsrik selveierleilighet i sentrum. Flott utsikt utover byen,"Hylleveien 11E, 4838 Arendal",1650000,Leilighet,Eier (Selveier),2,87 m²,87.0,1,,G -oransje,,,,2 871 kr,Eiet,,10 489 kr per år,,,,,,,,
589,https://www.finn.no/realestate/homes/ad.html?finnkode=195686032,OSPEKOLLEN - Pen enebolig i barnevennlig område nær skoler og sentrum. Stor tomt og rommelig dobbelgarasje,"Ospekollen 24, 4760 Birkeland",3190000,Enebolig,Eier (Selveier),3,133 m²,137.0,2,2007,,,,,,,,22 888 kr per år,,5,,,,,,
590,https://www.finn.no/realestate/homes/ad.html?finnkode=193425139,Byglandsfjord - Eldre sjarmerende hel tomannsbolig med stor tomt midt i sentrum.,"Strandgata 20, 4741 Byglandsfjord",1290000,Tomannsbolig,Eier (Selveier),5,162 m²,202.0,3,1900,,,43 372 kr,1333372.0,0 kr,,,,,,,,,,,Ja
591,https://www.finn.no/realestate/homes/ad.html?finnkode=182457253,Flott leilighet i Vanse sentrum med funksjonell planløsning - Balkong - 2 soverom,"Abraham Berges vei 1, 4560 Vanse",1750000,Leilighet,Eier (Selveier),2,79 m²,95.0,2,2007,D -rød,,44 920 kr,1794920.0,1 000 kr,,,10 343 kr per år,,,,,,,,
592,https://www.finn.no/realestate/homes/ad.html?finnkode=121859003,Tomannsbolig med sentral beliggenhet,"Askedalslia 10D, 4706 Vennesla",1790000,Tomannsbolig,Eier (Selveier),2,93 m²,93.0,,2001,,,60 420 kr,1850420.0,,,1295 m² (eiet),12 828 kr per år,,3,,,,,,
593,https://www.finn.no/realestate/homes/ad.html?finnkode=195573570,Pen leilighet Asdalkollen-Innholdsrik seniorbolig med solrik beliggenhet og fine uteplasser- Ring megler for visning!,"Asdalkollen 9, 4824 Bjorbekk",1890000,Leilighet,Andel,1,64 m²,86.0,1,2003,,11 334 kr,1 132 kr,1902466.0,3 349 kr,,,,,2,,,,,,
594,https://www.finn.no/realestate/homes/ad.html?finnkode=190207227,"Innholdsrik enebolig med solrik, stor tomt og dobbelgarasje nær barnehage og sentrum.","Nordåsvegen 10, 4760 Birkeland",3190000,Enebolig,Eier (Selveier),5,183 m²,245.0,2,1974,,,81 677 kr,3271677.0,,,,21 638 kr per år,,8,,,,,,
595,https://www.finn.no/realestate/homes/ad.html?finnkode=194742660,Flott og innholdsrik enebolig m/leilighet!  Stor hage!  Dobbel garasje!,"Tverrteigen 1, 4404 Flekkefjord",3150000,Enebolig,Eier (Selveier),5,201 m²,207.0,,1987,D -gul,,79 920 kr,3229920.0,,,668 m² (eiet),3 096 kr per år,,,,,,,,
596,https://www.finn.no/realestate/homes/ad.html?finnkode=90085284,Naudesund - Høyt beliggende enebolig på utsikttomt mot Isefjærfjorden- Friområde med bade- og fiskemuligheter i nærheten,"Naudesund, 4770 Høvåg",3790000,Enebolig,Eier (Selveier),4,160 m²,164.0,,2012,D -mørkegrønn,,105 292 kr,3895292.0,,,920 m² (eiet),,,,,,,,,
597,https://www.finn.no/realestate/homes/ad.html?finnkode=195035748,Flekkefjord sentrum - Flott og sentral leillighet i Lundsensenteret. 3.etasje med heis | Påmeldingsvisning,"Anders Beersgate 2A, 4400 Flekkefjord",3990000,Leilighet,Eier (Selveier),2,90 m²,90.0,3,2007,C -rød,,108 192 kr,4098192.0,1 700 kr,,,,,,,,,,,
598,https://www.finn.no/realestate/homes/ad.html?finnkode=195552247,Flott bolig / fritidseiendom i Kvinesdal -  Fossdalsvegen 72,"Fossdalsvegen 72, 4480 Kvinesdal",3700000,Enebolig,Eier (Selveier),5,225 m²,231.0,,2009,C -gul,,108 170 kr,3808170.0,,Eiet,,1 950 kr per år,,,,,,,,
599,https://www.finn.no/realestate/homes/ad.html?finnkode=178057353,Bjorbekk -  Enebolig over to plan på Rannekleiv,"Rannekleiv terrasse 10, 4824 Bjorbekk",2790000,Enebolig,Eier (Selveier),5,198 m²,219.0,,1970,E -gul,,81 392 kr,2871392.0,,,1021 m² (eiet),,,,,,,,,
600,https://www.finn.no/realestate/homes/ad.html?finnkode=195614956,Spennende oppussingsobjekt med masse potensiale! | Påmeldingsvisning,"Drangeid 14, 4405 Flekkefjord",1390000,Enebolig,Eier (Selveier),1,113 m²,137.0,,1960,,,46 392 kr,1436392.0,,,385 m² (eiet),,153 m²,,,,,,,
601,https://www.finn.no/realestate/homes/ad.html?finnkode=195086741,"Eldre, sjarmerende bolig med hage og uthus! BUD MOTTATT","Telemarksveien 215, 4985 Vegårshei",800000,Enebolig,Eier (Selveier),4,118 m²,126.0,2,1896,G -gul,,21 342 kr,821342.0,,,,22 396 kr per år,,,,,,,,
602,https://www.finn.no/realestate/homes/ad.html?finnkode=194842031,"Nyere, lekker og påkostet selveierleilighet med heis, p-plass i p-kjeller. Solrikt og sentralt!","Vesøygaten 1 D, 4876 Grimstad",4100000,Leilighet,Eier (Selveier),2,99 m²,103.0,2,2017,C -mørkegrønn,,114 042 kr,4214042.0,3 785 kr,,,14 195 kr per år,,,,,,,,
603,https://www.finn.no/realestate/homes/ad.html?finnkode=188857367,NORDRE VARDÅSEN - Visning 21/1. Velholdt bolig m/alle funksjoner på en flate. Solrik tomt i blindvei. Dobbel garasje,"Nordre Vardåsen 52, 4790 Lillesand",3390000,Enebolig,Eier (Selveier),3,118 m²,120.0,1,2002,,,88 472 kr,3478472.0,,,,16 000 kr per år,,4,,,,,,
604,https://www.finn.no/realestate/homes/ad.html?finnkode=195733731,Hamresanden/Gurines Hage-Stor og romslig 4-roms selveierleilighet med terrasse og hageparsell-Heis og p-plass i kjeller,"Hamresandveien 58, 4656 Hamresanden",4450000,Leilighet,Eier (Selveier),3,102 m²,106.0,1,2013,,,122 820 kr,4572820.0,3 568 kr,,11822 m² (eiet),4 855 kr per år,,,,,,,,
605,https://www.finn.no/realestate/homes/ad.html?finnkode=195031973,Spennende oppussingsobjektet med mye potensiale | 3 soverom | Sentralt | Påmeldingsvisning,"Uenesveien 48, 4405 Flekkefjord",1190000,Rekkehus,Eier (Selveier),3,82 m²,121.0,,1960,,,41 392 kr,1231392.0,,,136 m² (eiet),,136 m²,,,,,,,
606,https://www.finn.no/realestate/homes/ad.html?finnkode=193301650,NY PRIS! Furukollen - Nyere selveierleilighet i toppetasje med fin utsikt og balkong. Parkering og heis.,"Kirkegårdsveien 15 G, 4847 Arendal",1690000,Leilighet,Eier (Selveier),1,43 m²,43.0,3,2015,C -rød,5 017 kr,53 912 kr,1748929.0,2 390 kr,,,5 555 kr per år,,,,,,,,
607,https://www.finn.no/realestate/homes/ad.html?finnkode=194943542,Enebolig i Kleven med flott utsikt,"Kleven 58, 4515 Mandal",1990000,Enebolig,Eier (Selveier),3,102 m²,112.0,,,,,65 420 kr,2055420.0,,,378 m² (eiet),7 478 kr per år,,,,,,,,
608,https://www.finn.no/realestate/homes/ad.html?finnkode=195039512,Spennende investeringsobjekt midt i Kvinesdal sentrum med næringslokale og leilighet | Påmeldingsvisning,"Sandbrodet 2, 4480 Kvinesdal",3000000,Andre,Eier (Selveier),4,213 m²,336.0,,1930,G -gul,,76 342 kr,3076342.0,,,539 m² (eiet),,,,,,,,,
609,https://www.finn.no/realestate/homes/ad.html?finnkode=140404304,"Farsund/Lyngsvåg - PÅMELDINGSVISNING - Stor flott enebolig, stor solrik tomt, garasje og båtplass!","Bjørnevågsveien 590, 4550 Farsund",3980000,Enebolig,Eier (Selveier),,222 m²,327.0,,1978,F -gul,,110 622 kr,4090622.0,,,14390 m² (eiet),,358 m²,,,,,,,
610,https://www.finn.no/realestate/homes/ad.html?finnkode=195110051,Farsund sentrum - Lekker toppleilighet over to plan! To terrasser!,"Theis Lundegaards gate 6, 4550 Farsund",3050000,Leilighet,Eier (Selveier),2,84 m²,84.0,3,1904,,,87 792 kr,3137792.0,1 100 kr,,,,,4,,,,,,
611,https://www.finn.no/realestate/homes/ad.html?finnkode=175021144,Leilighet m/god standard og utsikt ut over havnebassenget. Mulighet for båtplass og garasjeplass i området.,"Barbros gate 9, 4550 Farsund",3900000,Leilighet,Eier (Selveier),2,95 m²,105.0,2,2004,D -rød,,98 670 kr,3998670.0,1 100 kr,,,,,,,,,,,
612,https://www.finn.no/realestate/homes/ad.html?finnkode=189849961,"Lys og trivelig 2-roms borettslagsleilighet på Solåsen, heis i blokka. Garasje i rekke.","Solsiden 9, 4843 Arendal",1090000,Leilighet,Andel,1,61 m²,61.0,1,1984,G -rød,424 224 kr,8 032 kr,1522256.0,4 921 kr,,,,,,,,,,,
613,https://www.finn.no/realestate/homes/ad.html?finnkode=183753351,Kontakt megler for visning !  Landlig og solrikt beliggende enebolig,"Øvre Sundsdalsvei 17, 4909 Songe",1510000,Enebolig,Eier (Selveier),4,168 m²,173.0,,1967,G -gul,,39 092 kr,1549092.0,,,5865 m² (eiet),9 951 kr per år,,,,,,,,
614,https://www.finn.no/realestate/homes/ad.html?finnkode=195742449,Praktisk leilighet med 2 soverom. Garasjeplass til en bil. Heis,"Nordbødalen 6, 4843 Arendal",1100000,Leilighet,Andel,2,71 m²,75.0,2,1989,D -rød,186 224 kr,8 060 kr,1294284.0,5 041 kr,,,,,,,,,,,
615,https://www.finn.no/realestate/homes/ad.html?finnkode=177954520,Innholdsrik del av tomannsbolig over to etg -Barnevennlig beliggenhet -3 soverom -Stue og loftstue -2 bad -Eget vaskerom,"Stokkelandsåsen 4 A, 4643 Søgne",2390000,Tomannsbolig,Eier (Selveier),3,96 m²,97.0,2,2008,B -rød,,61 092 kr,2451092.0,,,,6 143 kr per år,,,,,,,,
616,https://www.finn.no/realestate/homes/ad.html?finnkode=193302791,Hyggelig enebolig med sentrumsnær beliggenhet,"Hansnesveien 8, 4839 Arendal",1825000,Enebolig,Eier (Selveier),2,80 m²,80.0,,1850,,,46 962 kr,1871962.0,,,366 m² (eiet),11 613 kr per år,91 m²,,,,,,,
617,https://www.finn.no/realestate/homes/ad.html?finnkode=182501298,BUD MOTTATT! Hisøy  - Innholdsrik endeleilighet med gode solforhold og garasje!,"Skibberhei 40A, 4817 His",1290000,Leilighet,Andel,2,73 m²,95.0,3,1971,G -oransje,356 669 kr,5 432 kr,1652101.0,6 212 kr,,,,,,,,,,,
618,https://www.finn.no/realestate/homes/ad.html?finnkode=193490877,Innbydende 3-roms selveierleilighet med attraktiv beliggenhet. Garasje i rekke. Ta kontakt med megler for visning.,"Kristian Lofthusgate 20, 4790 Lillesand",2390000,Leilighet,Eier (Selveier),2,65 m²,65.0,1,1960,G -gul,,71 320 kr,2461320.0,1 300 kr,,,8 748 kr per år,,,,,,,,
619,https://www.finn.no/realestate/homes/ad.html?finnkode=159430508,Lomtjønn - Familievennlig enebolig - Usjenert i  blindvei - Solrik terrasse - Langstrakt utsikt - Garasje med loft,"Måltrostvegen 57, 4708 Vennesla",2750000,Enebolig,Eier (Selveier),4,129 m²,168.0,,1988,,,81 622 kr,2831622.0,,,986 m² (eiet),16 976 kr per år,233 m²,,,,,,,
620,https://www.finn.no/realestate/homes/ad.html?finnkode=192730263,Veslekroken - Nyoppusset 2-roms leilighet med stor innglasset og solrik terrasse,"Veslekroken 2B, 4846 Arendal",1150000,Leilighet,Andel,1,48 m²,67.0,4,1975,G -rød,395 544 kr,5 432 kr,1550976.0,4 319 kr,,,,,,,,,,,
621,https://www.finn.no/realestate/homes/ad.html?finnkode=194284310,PÅMELDINGSVISNING torsdag 28.01.kl 17:30-18.Nyere 3-roms leilighet sentralt i Vågsbygd. 2 p-plass i p-kjeller medfølger.,"Lumbertoppen 14B, 4621 Kristiansand S",1590000,Leilighet,Andel,2,76 m²,76.0,1,2019,C -mørkegrønn,2 723 000 kr,15 385 kr,4328385.0,5 973 kr,,,,,,,,,,,
622,https://www.finn.no/realestate/homes/ad.html?finnkode=193494476,"Nedenes - Pen og praktisk 3-r. leilighet, vestvendt balkong og garasje! Nær buss og butikker","Påskeveien 12, 4823 Nedenes",1900000,Leilighet,Eier (Selveier),2,62 m²,65.0,1,2009,D -rød,,59 070 kr,1959070.0,2 220 kr,,,6 874 kr per år,,,,,,,,
623,https://www.finn.no/realestate/homes/ad.html?finnkode=185662159,Vollene Seniorsenter - 2- roms leilighet - 2. etg. med heis - Vestvendt og solrik beliggenhet - Veranda - Carport,"Vollenetoppen 8, 4842 Arendal",1550000,Leilighet,Andel,1,48 m²,48.0,2,2009,C -rød,,7 982 kr,1557982.0,3 831 kr,,,,,,,,,,,
624,https://www.finn.no/realestate/homes/ad.html?finnkode=193863027,Pen leilighet med 3 soverom. Sentralt på toppen av Oftebro. Beliggende i 2. etg. i bygget. BUD MOTTATT!,"Oftebrolia 18, 4580 Lyngdal",1730000,Leilighet,Eier (Selveier),3,73 m²,78.0,2,2010,C -oransje,,,,400 kr,,,6 830 kr per år,,,,,,,,
